Datum,Plats,Temp,Luftfuktighet
02/10/2016 04:08,Inne,22.8,36
02/10/2016 04:09,Ute,7.8,66
02/10/2016 04:09,Inne,22.8,36
02/10/2016 04:10,Ute,8,66
02/10/2016 04:10,Inne,22.8,36
02/10/2016 04:11,Ute,7.8,66
02/10/2016 04:11,Inne,22.8,36
02/10/2016 04:12,Ute,7.8,66
02/10/2016 04:12,Inne,22.8,36
02/10/2016 04:13,Ute,7.8,66
02/10/2016 04:13,Inne,22.8,36
02/10/2016 04:14,Ute,7.8,66
02/10/2016 04:14,Inne,22.8,36
02/10/2016 04:15,Ute,7.8,66
02/10/2016 04:15,Inne,22.8,36
02/10/2016 04:16,Ute,7.8,66
02/10/2016 04:16,Inne,22.8,36
02/10/2016 04:17,Ute,7.8,66
02/10/2016 04:17,Inne,22.8,36
02/10/2016 04:18,Ute,7.8,66
02/10/2016 04:19,Ute,7.8,66
02/10/2016 04:19,Inne,22.8,36
02/10/2016 04:20,Ute,7.8,66
02/10/2016 04:20,Inne,22.8,36
02/10/2016 04:21,Ute,7.8,66
02/10/2016 04:21,Inne,22.8,36
02/10/2016 04:22,Ute,7.8,66
02/10/2016 04:22,Inne,22.8,36
02/10/2016 04:23,Ute,7.8,66
02/10/2016 04:23,Inne,22.8,36
02/10/2016 04:24,Ute,7.8,66
02/10/2016 04:24,Inne,22.8,36
02/10/2016 04:25,Ute,7.8,66
02/10/2016 04:25,Inne,22.8,35
02/10/2016 04:26,Inne,22.8,36
02/10/2016 04:27,Ute,7.8,66
02/10/2016 04:27,Inne,22.8,36
02/10/2016 04:28,Ute,7.8,66
02/10/2016 04:28,Inne,22.8,36
02/10/2016 04:29,Ute,7.8,66
02/10/2016 04:29,Inne,22.8,35
02/10/2016 04:30,Ute,7.8,66
02/10/2016 04:30,Inne,22.8,35
02/10/2016 04:31,Ute,7.8,66
02/10/2016 04:31,Inne,22.8,35
02/10/2016 04:32,Ute,7.8,66
02/10/2016 04:32,Inne,22.8,35
02/10/2016 04:33,Ute,7.8,66
02/10/2016 04:33,Inne,22.8,35
02/10/2016 04:34,Ute,7.8,66
02/10/2016 04:34,Inne,22.8,35
02/10/2016 04:35,Ute,7.8,66
02/10/2016 04:35,Inne,22.8,35
02/10/2016 04:36,Ute,7.8,66
02/10/2016 04:36,Inne,22.8,35
02/10/2016 04:37,Ute,7.8,66
02/10/2016 04:37,Inne,22.8,35
02/10/2016 04:38,Ute,7.8,67
02/10/2016 04:38,Inne,22.8,35
02/10/2016 04:39,Inne,22.8,35
02/10/2016 04:40,Ute,7.8,67
02/10/2016 04:40,Inne,22.8,35
02/10/2016 04:41,Ute,7.8,67
02/10/2016 04:41,Inne,22.8,35
02/10/2016 04:42,Ute,7.8,67
02/10/2016 04:42,Inne,22.8,35
02/10/2016 04:43,Ute,7.8,67
02/10/2016 04:43,Inne,22.8,35
02/10/2016 04:44,Ute,7.8,67
02/10/2016 04:44,Inne,22.8,35
02/10/2016 04:45,Ute,7.8,67
02/10/2016 04:45,Inne,22.8,35
02/10/2016 04:46,Ute,7.7,67
02/10/2016 04:46,Inne,22.8,35
02/10/2016 04:47,Ute,7.7,67
02/10/2016 04:47,Inne,22.8,35
02/10/2016 04:48,Ute,7.7,67
02/10/2016 04:48,Inne,22.8,35
02/10/2016 04:49,Ute,7.7,67
02/10/2016 04:49,Inne,22.8,35
02/10/2016 04:50,Ute,7.7,67
02/10/2016 04:50,Inne,22.8,35
02/10/2016 04:51,Ute,7.7,67
02/10/2016 04:51,Inne,22.8,35
02/10/2016 04:52,Inne,22.8,35
02/10/2016 04:53,Ute,7.7,67
02/10/2016 04:53,Inne,22.8,35
02/10/2016 04:54,Ute,7.7,67
02/10/2016 04:54,Inne,22.8,35
02/10/2016 04:55,Ute,7.7,67
02/10/2016 04:55,Inne,22.8,35
02/10/2016 04:56,Ute,7.7,67
02/10/2016 04:56,Inne,22.8,35
02/10/2016 04:57,Ute,7.6,67
02/10/2016 04:58,Ute,7.6,67
02/10/2016 04:58,Inne,22.8,35
02/10/2016 04:59,Ute,7.6,67
02/10/2016 04:59,Inne,22.8,35
02/10/2016 05:00,Ute,7.6,67
02/10/2016 05:00,Inne,22.8,35
02/10/2016 05:01,Ute,7.6,67
02/10/2016 05:01,Inne,22.8,35
02/10/2016 05:02,Ute,7.6,67
02/10/2016 05:02,Inne,22.8,35
02/10/2016 05:03,Ute,7.6,67
02/10/2016 05:03,Inne,22.8,35
02/10/2016 05:04,Ute,7.6,67
02/10/2016 05:04,Inne,22.8,35
02/10/2016 05:05,Inne,22.8,35
02/10/2016 05:06,Ute,7.6,67
02/10/2016 05:06,Inne,22.8,35
02/10/2016 05:07,Ute,7.6,67
02/10/2016 05:07,Inne,22.8,35
02/10/2016 05:08,Ute,7.6,67
02/10/2016 05:08,Inne,22.8,35
02/10/2016 05:09,Ute,7.6,67
02/10/2016 05:09,Inne,22.8,35
02/10/2016 05:10,Ute,7.6,67
02/10/2016 05:10,Inne,22.8,35
02/10/2016 05:11,Ute,7.6,67
02/10/2016 05:11,Inne,22.8,35
02/10/2016 05:12,Ute,7.6,67
02/10/2016 05:12,Inne,22.8,35
02/10/2016 05:13,Ute,7.6,67
02/10/2016 05:13,Inne,22.8,35
02/10/2016 05:14,Ute,7.6,67
02/10/2016 05:14,Inne,22.8,35
02/10/2016 05:15,Ute,7.6,67
02/10/2016 05:15,Inne,22.8,35
02/10/2016 05:16,Ute,7.6,67
02/10/2016 05:16,Inne,22.8,35
02/10/2016 05:17,Ute,7.6,67
02/10/2016 05:17,Inne,22.8,35
02/10/2016 05:18,Inne,22.8,35
02/10/2016 05:19,Ute,7.6,67
02/10/2016 05:19,Inne,22.8,35
02/10/2016 05:20,Ute,7.6,67
02/10/2016 05:20,Inne,22.8,35
02/10/2016 05:21,Ute,7.6,67
02/10/2016 05:21,Inne,22.8,35
02/10/2016 05:22,Ute,7.6,67
02/10/2016 05:22,Inne,22.8,35
02/10/2016 05:23,Ute,7.6,67
02/10/2016 05:24,Ute,7.6,67
02/10/2016 05:24,Inne,22.8,35
02/10/2016 05:25,Ute,7.6,67
02/10/2016 05:25,Inne,22.8,35
02/10/2016 05:26,Ute,7.6,67
02/10/2016 05:26,Inne,22.8,35
02/10/2016 05:27,Ute,7.6,67
02/10/2016 05:27,Inne,22.8,35
02/10/2016 05:28,Ute,7.6,67
02/10/2016 05:28,Inne,22.8,35
02/10/2016 05:29,Ute,7.6,67
02/10/2016 05:29,Inne,22.8,35
02/10/2016 05:30,Ute,7.6,67
02/10/2016 05:30,Inne,22.8,35
02/10/2016 05:31,Inne,22.8,35
02/10/2016 05:32,Ute,7.6,67
02/10/2016 05:32,Inne,22.8,35
02/10/2016 05:33,Ute,7.6,67
02/10/2016 05:33,Inne,22.8,35
02/10/2016 05:34,Ute,7.6,67
02/10/2016 05:34,Inne,22.8,35
02/10/2016 05:35,Ute,7.6,67
02/10/2016 05:35,Inne,22.8,35
02/10/2016 05:36,Ute,7.5,67
02/10/2016 05:36,Inne,22.8,35
02/10/2016 05:37,Ute,7.5,67
02/10/2016 05:37,Inne,22.8,35
02/10/2016 05:38,Ute,7.5,67
02/10/2016 05:38,Inne,22.8,35
02/10/2016 05:39,Ute,7.5,67
02/10/2016 05:39,Inne,22.8,35
02/10/2016 05:40,Ute,7.5,67
02/10/2016 05:40,Inne,22.8,35
02/10/2016 05:41,Ute,7.5,67
02/10/2016 05:41,Inne,22.8,35
02/10/2016 05:42,Ute,7.5,67
02/10/2016 05:42,Inne,22.8,35
02/10/2016 05:43,Ute,7.5,67
02/10/2016 05:43,Inne,22.8,35
02/10/2016 05:44,Ute,7.5,67
02/10/2016 05:44,Inne,22.8,35
02/10/2016 05:45,Ute,7.5,67
02/10/2016 05:45,Inne,22.8,35
02/10/2016 05:46,Ute,7.5,67
02/10/2016 05:46,Inne,22.8,35
02/10/2016 05:47,Ute,7.5,67
02/10/2016 05:47,Inne,22.8,35
02/10/2016 05:48,Ute,7.5,67
02/10/2016 05:48,Inne,22.8,35
02/10/2016 05:49,Ute,7.5,67
02/10/2016 05:50,Ute,7.5,67
02/10/2016 05:50,Inne,22.8,35
02/10/2016 05:51,Ute,7.5,68
02/10/2016 05:51,Inne,22.8,35
02/10/2016 05:52,Ute,7.5,68
02/10/2016 05:52,Inne,22.8,35
02/10/2016 05:53,Ute,7.4,68
02/10/2016 05:53,Inne,22.8,35
02/10/2016 05:54,Ute,7.5,68
02/10/2016 05:54,Inne,22.8,35
02/10/2016 05:55,Ute,7.4,68
02/10/2016 05:55,Inne,22.8,35
02/10/2016 05:56,Inne,22.8,35
02/10/2016 05:57,Ute,7.4,68
02/10/2016 05:57,Inne,22.8,35
02/10/2016 05:58,Ute,7.4,68
02/10/2016 05:58,Inne,22.8,35
02/10/2016 05:59,Ute,7.4,68
02/10/2016 05:59,Inne,22.8,35
02/10/2016 06:00,Ute,7.4,68
02/10/2016 06:00,Inne,22.8,35
02/10/2016 06:01,Ute,7.4,68
02/10/2016 06:01,Inne,22.8,35
02/10/2016 06:02,Ute,7.5,68
02/10/2016 06:02,Inne,22.8,35
02/10/2016 06:03,Ute,7.4,68
02/10/2016 06:03,Inne,22.8,35
02/10/2016 06:04,Ute,7.5,68
02/10/2016 06:04,Inne,22.8,35
02/10/2016 06:05,Ute,7.5,68
02/10/2016 06:05,Inne,22.8,35
02/10/2016 06:06,Ute,7.4,68
02/10/2016 06:06,Inne,22.8,35
02/10/2016 06:07,Ute,7.4,68
02/10/2016 06:07,Inne,22.8,35
02/10/2016 06:08,Ute,7.5,68
02/10/2016 06:08,Inne,22.8,35
02/10/2016 06:09,Ute,7.4,68
02/10/2016 06:09,Inne,22.8,35
02/10/2016 06:10,Inne,22.6,35
02/10/2016 06:11,Ute,7.4,68
02/10/2016 06:11,Inne,22.8,35
02/10/2016 06:12,Ute,7.4,68
02/10/2016 06:12,Inne,22.8,35
02/10/2016 06:13,Ute,7.4,68
02/10/2016 06:13,Inne,22.8,35
02/10/2016 06:14,Ute,7.4,68
02/10/2016 06:14,Inne,22.8,35
02/10/2016 06:15,Ute,7.4,68
02/10/2016 06:16,Ute,7.4,68
02/10/2016 06:16,Inne,22.6,35
02/10/2016 06:17,Ute,7.5,68
02/10/2016 06:17,Inne,22.6,35
02/10/2016 06:18,Ute,7.5,68
02/10/2016 06:18,Inne,22.6,35
02/10/2016 06:19,Ute,7.5,68
02/10/2016 06:19,Inne,22.6,35
02/10/2016 06:20,Ute,7.5,68
02/10/2016 06:20,Inne,22.6,35
02/10/2016 06:21,Ute,7.5,68
02/10/2016 06:21,Inne,22.6,35
02/10/2016 06:22,Ute,7.5,68
02/10/2016 06:22,Inne,22.6,35
02/10/2016 06:23,Inne,22.6,34
02/10/2016 06:24,Ute,7.5,68
02/10/2016 06:24,Inne,22.6,34
02/10/2016 06:25,Ute,7.5,68
02/10/2016 06:25,Inne,22.6,34
02/10/2016 06:26,Ute,7.5,68
02/10/2016 06:26,Inne,22.6,34
02/10/2016 06:27,Ute,7.5,68
02/10/2016 06:27,Inne,22.6,34
02/10/2016 06:28,Ute,7.5,68
02/10/2016 06:29,Ute,7.5,68
02/10/2016 06:29,Inne,22.6,34
02/10/2016 06:30,Ute,7.5,68
02/10/2016 06:30,Inne,22.5,34
02/10/2016 06:31,Ute,7.5,68
02/10/2016 06:31,Inne,22.5,34
02/10/2016 06:32,Ute,7.5,68
02/10/2016 06:32,Inne,22.5,34
02/10/2016 06:33,Ute,7.5,68
02/10/2016 06:33,Inne,22.5,33
02/10/2016 06:34,Ute,7.5,68
02/10/2016 06:34,Inne,22.5,33
02/10/2016 06:35,Ute,7.5,68
02/10/2016 06:35,Inne,22.5,33
02/10/2016 06:36,Inne,22.5,33
02/10/2016 06:37,Ute,7.6,68
02/10/2016 06:37,Inne,22.5,33
02/10/2016 06:38,Ute,7.5,68
02/10/2016 06:38,Inne,22.4,33
02/10/2016 06:39,Ute,7.5,68
02/10/2016 06:39,Inne,22.4,33
02/10/2016 06:40,Ute,7.4,68
02/10/2016 06:40,Inne,22.4,33
02/10/2016 06:41,Ute,7.4,69
02/10/2016 06:41,Inne,22.4,33
02/10/2016 06:42,Ute,7.4,69
02/10/2016 06:42,Inne,22.4,33
02/10/2016 06:43,Ute,7.4,69
02/10/2016 06:43,Inne,22.4,33
02/10/2016 06:44,Ute,7.4,69
02/10/2016 06:44,Inne,22.4,33
02/10/2016 06:45,Ute,7.4,69
02/10/2016 06:45,Inne,22.4,33
02/10/2016 06:46,Ute,7.4,69
02/10/2016 06:46,Inne,22.3,33
02/10/2016 06:47,Ute,7.4,69
02/10/2016 06:47,Inne,22.3,33
02/10/2016 06:48,Ute,7.4,69
02/10/2016 06:48,Inne,22.3,33
02/10/2016 06:49,Inne,22.3,33
02/10/2016 06:50,Ute,7.4,69
02/10/2016 06:50,Inne,22.3,33
02/10/2016 06:51,Ute,7.4,69
02/10/2016 06:51,Inne,22.3,33
02/10/2016 06:52,Ute,7.4,69
02/10/2016 06:52,Inne,22.3,33
02/10/2016 06:53,Ute,7.4,69
02/10/2016 06:53,Inne,22.3,32
02/10/2016 06:54,Ute,7.4,69
02/10/2016 06:54,Inne,22.3,32
02/10/2016 06:55,Ute,7.4,69
02/10/2016 06:55,Inne,22.3,32
02/10/2016 06:56,Ute,7.4,69
02/10/2016 06:56,Inne,22.2,32
02/10/2016 06:57,Ute,7.4,69
02/10/2016 06:57,Inne,22.2,32
02/10/2016 06:58,Ute,7.4,69
02/10/2016 06:58,Inne,22.2,32
02/10/2016 06:59,Ute,7.4,69
02/10/2016 06:59,Inne,22.2,32
02/10/2016 07:00,Ute,7.4,69
02/10/2016 07:00,Inne,22.2,32
02/10/2016 07:01,Ute,7.4,69
02/10/2016 07:01,Inne,22.2,32
02/10/2016 07:02,Inne,22.2,32
02/10/2016 07:03,Ute,7.4,69
02/10/2016 07:03,Inne,22.2,32
02/10/2016 07:04,Ute,7.4,69
02/10/2016 07:04,Inne,22.2,32
02/10/2016 07:05,Ute,7.4,69
02/10/2016 07:05,Inne,22.2,32
02/10/2016 07:06,Ute,7.4,69
02/10/2016 07:06,Inne,22.2,32
02/10/2016 07:07,Ute,7.4,69
02/10/2016 07:08,Ute,7.5,69
02/10/2016 07:08,Inne,22.1,32
02/10/2016 07:09,Ute,7.5,69
02/10/2016 07:09,Inne,22.1,32
02/10/2016 07:10,Ute,7.5,69
02/10/2016 07:10,Inne,22.1,32
02/10/2016 07:11,Ute,7.5,69
02/10/2016 07:11,Inne,22.1,32
02/10/2016 07:12,Ute,7.5,69
02/10/2016 07:12,Inne,22.1,32
02/10/2016 07:13,Ute,7.5,69
02/10/2016 07:13,Inne,22.1,32
02/10/2016 07:14,Ute,7.5,69
02/10/2016 07:14,Inne,22.1,32
02/10/2016 07:15,Inne,22.1,32
02/10/2016 07:16,Ute,7.5,69
02/10/2016 07:16,Inne,22.1,32
02/10/2016 07:17,Ute,7.5,69
02/10/2016 07:17,Inne,22.1,32
02/10/2016 07:18,Ute,7.6,69
02/10/2016 07:18,Inne,22.1,32
02/10/2016 07:19,Ute,7.6,69
02/10/2016 07:19,Inne,22.1,32
02/10/2016 07:20,Ute,7.6,69
02/10/2016 07:20,Inne,22,32
02/10/2016 07:21,Ute,7.6,69
02/10/2016 07:21,Inne,22.2,32
02/10/2016 07:22,Ute,7.6,69
02/10/2016 07:22,Inne,22,32
02/10/2016 07:23,Ute,7.6,69
02/10/2016 07:23,Inne,22,32
02/10/2016 07:24,Ute,7.6,69
02/10/2016 07:24,Inne,22,32
02/10/2016 07:25,Ute,7.6,70
02/10/2016 07:25,Inne,22,32
02/10/2016 07:26,Ute,7.6,70
02/10/2016 07:26,Inne,22,33
02/10/2016 07:27,Ute,7.6,70
02/10/2016 07:27,Inne,22,32
02/10/2016 07:28,Inne,22,32
02/10/2016 07:29,Ute,7.6,70
02/10/2016 07:29,Inne,22,32
02/10/2016 07:30,Ute,7.6,70
02/10/2016 07:30,Inne,22,32
02/10/2016 07:31,Ute,7.6,70
02/10/2016 07:31,Inne,21.9,33
02/10/2016 07:32,Ute,7.6,70
02/10/2016 07:32,Inne,21.9,33
02/10/2016 07:33,Ute,7.6,70
02/10/2016 07:34,Ute,7.6,70
02/10/2016 07:34,Inne,21.9,33
02/10/2016 07:35,Ute,7.6,70
02/10/2016 07:35,Inne,21.9,33
02/10/2016 07:36,Ute,7.6,70
02/10/2016 07:36,Inne,21.9,33
02/10/2016 07:37,Ute,7.6,70
02/10/2016 07:37,Inne,21.9,33
02/10/2016 07:38,Ute,7.6,70
02/10/2016 07:38,Inne,21.9,33
02/10/2016 07:39,Ute,7.6,70
02/10/2016 07:39,Inne,21.9,33
02/10/2016 07:40,Ute,7.6,70
02/10/2016 07:40,Inne,21.9,33
02/10/2016 07:41,Inne,21.9,33
02/10/2016 07:42,Ute,7.6,70
02/10/2016 07:42,Inne,21.9,33
02/10/2016 07:43,Ute,7.6,70
02/10/2016 07:43,Inne,21.9,33
02/10/2016 07:44,Ute,7.6,70
02/10/2016 07:44,Inne,21.9,33
02/10/2016 07:45,Ute,7.6,70
02/10/2016 07:45,Inne,21.9,33
02/10/2016 07:46,Ute,7.7,70
02/10/2016 07:47,Ute,7.7,70
02/10/2016 07:47,Inne,21.8,33
02/10/2016 07:48,Ute,7.7,70
02/10/2016 07:48,Inne,21.9,33
02/10/2016 07:49,Ute,7.7,70
02/10/2016 07:49,Inne,21.9,33
02/10/2016 07:50,Ute,7.8,70
02/10/2016 07:50,Inne,21.9,33
02/10/2016 07:51,Ute,7.8,70
02/10/2016 07:51,Inne,21.9,33
02/10/2016 07:52,Ute,7.8,70
02/10/2016 07:52,Inne,21.9,33
02/10/2016 07:53,Ute,7.8,70
02/10/2016 07:53,Inne,21.9,33
02/10/2016 07:54,Ute,7.9,70
02/10/2016 07:54,Inne,21.9,32
02/10/2016 07:55,Ute,7.9,70
02/10/2016 07:55,Inne,21.9,32
02/10/2016 07:56,Ute,7.9,70
02/10/2016 07:56,Inne,21.9,32
02/10/2016 07:57,Ute,7.9,70
02/10/2016 07:57,Inne,21.9,32
02/10/2016 07:58,Ute,7.9,70
02/10/2016 07:58,Inne,21.8,32
02/10/2016 07:59,Ute,7.9,70
02/10/2016 07:59,Inne,21.8,32
02/10/2016 08:00,Ute,8,69
02/10/2016 08:00,Inne,21.8,32
02/10/2016 08:01,Ute,8,69
02/10/2016 08:01,Inne,21.8,32
02/10/2016 08:02,Ute,8.1,69
02/10/2016 08:02,Inne,21.8,32
02/10/2016 08:03,Ute,8.1,69
02/10/2016 08:03,Inne,21.8,32
02/10/2016 08:04,Ute,8.1,69
02/10/2016 08:04,Inne,21.8,32
02/10/2016 08:05,Ute,8.1,69
02/10/2016 08:05,Inne,21.8,32
02/10/2016 08:06,Ute,8.1,69
02/10/2016 08:06,Inne,21.8,32
02/10/2016 08:07,Inne,21.8,32
02/10/2016 08:08,Ute,8.1,69
02/10/2016 08:08,Inne,21.8,32
02/10/2016 08:09,Ute,8.2,69
02/10/2016 08:09,Inne,21.8,32
02/10/2016 08:10,Ute,8.2,69
02/10/2016 08:10,Inne,21.8,32
02/10/2016 08:11,Ute,8.2,69
02/10/2016 08:11,Inne,21.8,32
02/10/2016 08:12,Ute,8.3,69
02/10/2016 08:13,Ute,8.3,69
02/10/2016 08:13,Inne,21.8,33
02/10/2016 08:14,Ute,8.3,69
02/10/2016 08:14,Inne,21.7,33
02/10/2016 08:15,Ute,8.3,69
02/10/2016 08:15,Inne,21.7,33
02/10/2016 08:16,Ute,8.4,69
02/10/2016 08:16,Inne,21.7,33
02/10/2016 08:17,Ute,8.4,69
02/10/2016 08:17,Inne,21.7,33
02/10/2016 08:18,Ute,8.4,69
02/10/2016 08:18,Inne,21.7,33
02/10/2016 08:19,Ute,8.4,70
02/10/2016 08:19,Inne,21.7,33
02/10/2016 08:20,Inne,21.7,33
02/10/2016 08:21,Ute,8.4,70
02/10/2016 08:21,Inne,21.7,33
02/10/2016 08:22,Ute,8.4,70
02/10/2016 08:22,Inne,21.7,33
02/10/2016 08:23,Ute,8.4,70
02/10/2016 08:23,Inne,21.7,33
02/10/2016 08:24,Ute,8.4,71
02/10/2016 08:24,Inne,21.7,33
02/10/2016 08:25,Ute,8.5,71
02/10/2016 08:25,Inne,21.7,33
02/10/2016 08:26,Ute,8.5,71
02/10/2016 08:26,Inne,21.7,33
02/10/2016 08:27,Ute,8.5,71
02/10/2016 08:27,Inne,21.7,33
02/10/2016 08:28,Ute,8.6,71
02/10/2016 08:28,Inne,21.7,33
02/10/2016 08:29,Ute,8.6,71
02/10/2016 08:29,Inne,21.7,33
02/10/2016 08:30,Ute,8.6,71
02/10/2016 08:30,Inne,21.7,33
02/10/2016 08:31,Ute,8.6,71
02/10/2016 08:31,Inne,21.7,33
02/10/2016 08:32,Ute,8.7,71
02/10/2016 08:32,Inne,21.7,33
02/10/2016 08:33,Ute,8.7,71
02/10/2016 08:33,Inne,21.7,33
02/10/2016 08:34,Ute,8.8,71
02/10/2016 08:34,Inne,21.7,33
02/10/2016 08:35,Ute,8.8,71
02/10/2016 08:35,Inne,21.7,33
02/10/2016 08:36,Ute,8.8,71
02/10/2016 08:36,Inne,21.7,33
02/10/2016 08:37,Ute,8.9,71
02/10/2016 08:37,Inne,21.7,33
02/10/2016 08:38,Ute,8.9,71
02/10/2016 08:38,Inne,21.7,33
02/10/2016 08:39,Ute,8.9,71
02/10/2016 08:39,Inne,21.7,33
02/10/2016 08:40,Ute,8.9,71
02/10/2016 08:40,Inne,21.7,33
02/10/2016 08:41,Ute,8.9,71
02/10/2016 08:41,Inne,21.7,33
02/10/2016 08:42,Ute,9,71
02/10/2016 08:42,Inne,21.7,33
02/10/2016 08:43,Ute,9,71
02/10/2016 08:43,Inne,21.7,33
02/10/2016 08:44,Ute,9.1,71
02/10/2016 08:44,Inne,21.7,33
02/10/2016 08:45,Ute,9.1,71
02/10/2016 08:45,Inne,21.7,33
02/10/2016 08:46,Inne,21.7,33
02/10/2016 08:47,Ute,9.2,71
02/10/2016 08:47,Inne,21.7,33
02/10/2016 08:48,Ute,9.3,71
02/10/2016 08:48,Inne,21.7,33
02/10/2016 08:49,Ute,9.3,71
02/10/2016 08:49,Inne,21.7,33
02/10/2016 08:50,Ute,9.3,71
02/10/2016 08:50,Inne,21.7,33
02/10/2016 08:51,Ute,9.3,71
02/10/2016 08:52,Ute,9.4,71
02/10/2016 08:52,Inne,21.7,33
02/10/2016 08:53,Ute,9.4,71
02/10/2016 08:53,Inne,21.7,33
02/10/2016 08:54,Ute,9.4,71
02/10/2016 08:54,Inne,21.7,33
02/10/2016 08:55,Ute,9.4,71
02/10/2016 08:55,Inne,21.7,33
02/10/2016 08:56,Ute,9.4,71
02/10/2016 08:56,Inne,21.7,33
02/10/2016 08:57,Ute,9.4,71
02/10/2016 08:57,Inne,21.7,33
02/10/2016 08:58,Ute,9.4,71
02/10/2016 08:58,Inne,21.6,33
02/10/2016 08:59,Inne,21.6,33
02/10/2016 09:00,Ute,9.5,71
02/10/2016 09:00,Inne,21.6,33
02/10/2016 09:01,Ute,9.5,71
02/10/2016 09:01,Inne,21.6,33
02/10/2016 09:02,Ute,9.6,71
02/10/2016 09:02,Inne,21.6,33
02/10/2016 09:03,Inne,21.5,33
02/10/2016 09:04,Ute,9.7,71
02/10/2016 09:05,Ute,9.7,71
02/10/2016 09:05,Inne,21.5,33
02/10/2016 09:06,Ute,9.8,71
02/10/2016 09:06,Inne,21.5,33
02/10/2016 09:07,Ute,9.8,71
02/10/2016 09:07,Inne,21.5,33
02/10/2016 09:08,Ute,9.8,71
02/10/2016 09:08,Inne,21.5,33
02/10/2016 09:09,Ute,9.8,71
02/10/2016 09:09,Inne,21.6,33
02/10/2016 09:10,Inne,21.6,33
02/10/2016 09:11,Ute,9.9,71
02/10/2016 09:11,Inne,21.6,33
02/10/2016 09:12,Inne,21.6,33
02/10/2016 09:13,Ute,10,70
02/10/2016 09:13,Inne,21.6,33
02/10/2016 09:14,Ute,10.1,70
02/10/2016 09:14,Inne,21.6,33
02/10/2016 09:15,Ute,10.1,70
02/10/2016 09:15,Inne,21.6,33
02/10/2016 09:16,Ute,10.1,68
02/10/2016 09:16,Inne,21.6,34
02/10/2016 09:17,Ute,10.1,69
02/10/2016 09:18,Ute,10.1,69
02/10/2016 09:18,Inne,21.6,34
02/10/2016 09:19,Ute,10.2,69
02/10/2016 09:19,Inne,21.6,34
02/10/2016 09:20,Ute,10.2,69
02/10/2016 09:20,Inne,21.6,34
02/10/2016 09:21,Ute,10.3,69
02/10/2016 09:21,Inne,21.6,34
02/10/2016 09:22,Ute,10.3,69
02/10/2016 09:22,Inne,21.6,34
02/10/2016 09:23,Ute,10.3,69
02/10/2016 09:23,Inne,21.6,34
02/10/2016 09:24,Ute,10.3,69
02/10/2016 09:24,Inne,21.6,34
02/10/2016 09:25,Inne,21.6,34
02/10/2016 09:26,Ute,10.4,69
02/10/2016 09:26,Inne,21.6,34
02/10/2016 09:27,Ute,10.4,69
02/10/2016 09:27,Inne,21.6,34
02/10/2016 09:28,Ute,10.4,69
02/10/2016 09:28,Inne,21.6,34
02/10/2016 09:29,Ute,10.4,69
02/10/2016 09:29,Inne,21.6,34
02/10/2016 09:30,Ute,10.5,69
02/10/2016 09:30,Inne,21.6,34
02/10/2016 09:31,Ute,10.5,69
02/10/2016 09:31,Inne,21.7,34
02/10/2016 09:32,Ute,10.5,69
02/10/2016 09:32,Inne,21.7,34
02/10/2016 09:33,Ute,10.5,69
02/10/2016 09:33,Inne,21.6,34
02/10/2016 09:34,Ute,10.6,69
02/10/2016 09:34,Inne,21.6,34
02/10/2016 09:35,Ute,10.6,69
02/10/2016 09:35,Inne,21.6,34
02/10/2016 09:36,Ute,10.6,69
02/10/2016 09:36,Inne,21.6,34
02/10/2016 09:37,Ute,10.7,68
02/10/2016 09:37,Inne,21.6,34
02/10/2016 09:38,Inne,21.6,34
02/10/2016 09:39,Ute,10.8,68
02/10/2016 09:39,Inne,21.6,34
02/10/2016 09:40,Ute,10.8,68
02/10/2016 09:40,Inne,21.6,34
02/10/2016 09:41,Ute,10.8,68
02/10/2016 09:41,Inne,21.6,34
02/10/2016 09:42,Ute,10.8,68
02/10/2016 09:42,Inne,21.6,34
02/10/2016 09:43,Ute,10.9,68
02/10/2016 09:44,Ute,10.9,68
02/10/2016 09:44,Inne,21.6,34
02/10/2016 09:45,Ute,10.9,68
02/10/2016 09:45,Inne,21.6,34
02/10/2016 09:46,Ute,10.9,68
02/10/2016 09:46,Inne,21.6,34
02/10/2016 09:47,Ute,10.9,67
02/10/2016 09:47,Inne,21.5,34
02/10/2016 09:48,Ute,11.1,67
02/10/2016 09:48,Inne,21.5,34
02/10/2016 09:49,Ute,11.1,67
02/10/2016 09:49,Inne,21.6,34
02/10/2016 09:50,Ute,11,67
02/10/2016 09:50,Inne,21.6,34
02/10/2016 09:51,Inne,21.6,34
02/10/2016 09:52,Ute,11.1,67
02/10/2016 09:52,Inne,21.6,34
02/10/2016 09:53,Ute,11.1,67
02/10/2016 09:53,Inne,21.6,34
02/10/2016 09:54,Ute,11.3,67
02/10/2016 09:54,Inne,21.6,34
02/10/2016 09:55,Inne,21.6,34
02/10/2016 09:56,Inne,21.6,34
02/10/2016 09:57,Ute,11.3,66
02/10/2016 09:57,Inne,21.7,34
02/10/2016 09:58,Ute,11.3,66
02/10/2016 09:58,Inne,21.7,34
02/10/2016 09:59,Inne,21.7,34
02/10/2016 10:00,Inne,21.7,34
02/10/2016 10:01,Ute,11.3,66
02/10/2016 10:01,Inne,21.7,34
02/10/2016 10:02,Ute,11.4,66
02/10/2016 10:02,Inne,21.7,34
02/10/2016 10:03,Ute,11.3,66
